Date,Land Area,Price per m2,Price Total,Subdistrict,Regency,Land Area Category
2024-02-29,2065.0,4498789.346246974,9290000000.0,Tulikup,Gianyar,large
2024-02-29,150.0,7500000.0,1125000000.0,Sidakarya,Denpasar,small
2024-02-29,400.0,4950000.0,1980000000.0,Jimbaran,Badung,medium
2024-02-29,400.0,6000000.0,2400000000.0,Renon,Denpasar,medium
2024-02-29,205.0,6000000.0,1230000000.0,Padangsambian,Denpasar,small
2024-02-29,400.0,5750000.0,2300000000.0,Pemogan,Denpasar,medium
2024-02-29,1000.0,6000000.0,6000000000.0,Jimbaran,Badung,medium
2024-02-29,300.0,3500000.0,1050000000.0,Jimbaran,Badung,small
2024-02-29,645.0,3488372.093023256,2250000000.0,Jimbaran,Badung,medium
2024-02-29,120.0,8000000.0,960000000.0,Nusa Dua,Badung,small
2024-02-29,800.0,1750000.0,1400000000.0,Benoa,Badung,medium
2024-02-29,200.0,8500000.0,1700000000.0,Denpasar Selatan,Denpasar,small
2024-02-29,500.0,4500000.0,2250000000.0,Goa Gong,Badung,medium
2024-02-29,1875.0,4997333.333333333,9370000000.0,Kediri,Tabanan,large
2024-02-29,217.0,7972350.230414746,1730000000.0,Nusa Dua,Badung,small
2024-02-29,1500.0,12000000.0,18000000000.0,Bukit,Badung,medium
2024-02-29,300.0,2800000.0,840000000.0,Goa Gong,Badung,small
2024-02-29,160.0,6000000.0,960000000.0,Sanur,Denpasar,small
2024-02-29,600.0,4500000.0,2700000000.0,Benoa,Badung,medium
2024-02-29,1760.0,6704545.454545454,11800000000.0,Mahendradata,Denpasar,large
2024-02-29,1700.0,4435294.117647059,7540000000.0,Nusa Lembongan,Klungkung,large
2024-02-29,400.0,3000000.0,1200000000.0,Nusa Lembongan,Klungkung,medium
2024-02-29,460.0,10000000.0,4600000000.0,Benoa,Badung,medium
2024-02-29,1850.0,5459459.459459459,10100000000.0,Ungasan,Badung,large
2024-04-01,448.0,4500000.0,2016000000.0,Benoa,Badung,medium
2024-02-29,150.0,7500000.0,1125000000.0,Sidakarya,Denpasar,small
2024-02-29,150.0,4500000.0,675000000.0,Ungasan,Badung,small
2024-02-29,1200.0,10000000.0,12000000000.0,Ubud,Gianyar,medium
2024-02-29,200.0,6500000.0,1300000000.0,Pererenan,Badung,small
2024-02-29,200.0,8500000.0,1700000000.0,Umalas,Badung,small
2024-04-01,200.0,9500000.0,1900000000.0,Canggu,Badung,small
2024-02-29,396.0,5500000.0,2178000000.0,Pererenan,Badung,medium
2024-02-29,200.0,9500000.0,1900000000.0,Canggu,Badung,small
2024-02-29,396.0,5500000.0,2178000000.0,Pererenan,Badung,medium
2024-04-01,1200.0,10000000.0,12000000000.0,Ubud,Gianyar,medium
2024-02-29,315.0,10984126.984126983,3460000000.0,Mengwi,Badung,medium
2024-02-29,145.0,6000000.0,870000000.0,Sidakarya,Denpasar,small
2024-02-29,300.0,3000000.0,900000000.0,Kerambitan,Tabanan,small
2024-02-29,200.0,6900000.0,1380000000.0,Padangsambian,Denpasar,small
2024-02-29,700.0,6000000.0,4200000000.0,Kerobokan Kaja,Badung,medium
2024-02-29,500.0,7000000.0,3500000000.0,Benoa,Badung,medium
2024-02-29,3400.0,550000.0,1870000000.0,Nusa Penida,Klungkung,large
2024-02-29,270.0,5000000.0,1350000000.0,Renon,Denpasar,small
2024-02-29,250.0,3748000.0,937000000.0,Dalung,Badung,small
2024-02-29,1000.0,15000000.0,15000000000.0,Umalas,Badung,medium
2024-02-29,1200.0,8000000.0,9600000000.0,Sanur,Denpasar,medium
2024-02-29,150.0,7500000.0,1125000000.0,Sidakarya,Denpasar,small
2024-04-01,3000.0,6000000.0,18000000000.0,Umalas,Badung,large
2023-12-01,3750.0,533333.3333333334,2000000000.0,Negara,Jembrana,large
2024-02-29,2600.0,11538461.538461538,30000000000.0,Canggu,Badung,large
2024-02-29,1300.0,8500000.0,11050000000.0,Canggu,Badung,medium
2024-02-29,175.0,12571428.57142857,2200000000.0,Sidakarya,Denpasar,small
2024-02-29,252.0,18000000.0,4536000000.0,Petitenget,Badung,small
2024-02-29,2000.0,6000000.0,12000000000.0,Denpasar Timur,Denpasar,large
2024-02-29,2240.0,290178.5714285714,650000000.0,Tajun,Buleleng,large
2024-02-29,500.0,9500000.0,4750000000.0,Denpasar Timur,Denpasar,medium
2024-02-29,250.0,4250000.0,1062500000.0,Canggu,Badung,small
2024-02-29,321.0,12000000.0,3852000000.0,Canggu,Badung,medium
2024-02-29,265.0,5660377.358490566,1500000000.0,Denpasar Barat,Denpasar,small
2024-03-30,1546.0,14000000.0,21644000000.0,Canggu,Badung,large
2024-02-29,365.0,10465753.424657535,3820000000.0,Renon,Denpasar,medium
2024-02-29,500.0,10000000.0,5000000000.0,Sanur Kauh,Denpasar,medium
2024-02-29,300.0,2000000.0,600000000.0,Lovina,Buleleng,small
2024-04-08,305.0,12500000.0,3812500000.0,Denpasar Selatan,Denpasar,medium
2024-02-29,187.0,5614973.262032085,1050000000.0,Padangsambian Kelod,Denpasar,small
2024-02-29,800.0,5000000.0,4000000000.0,Kerobokan,Badung,medium
2024-02-29,700.0,10000000.0,7000000000.0,Pecatu,Badung,medium
2024-02-29,200.0,1650000.0,330000000.0,Siangan,Gianyar,small
2024-03-30,1000.0,15000000.0,15000000000.0,Umalas,Badung,medium
2024-02-29,1000.0,15000000.0,15000000000.0,Umalas,Badung,medium
2024-02-29,965.0,2849740.932642487,2750000000.0,Ungasan,Badung,medium
2024-02-29,1075.0,4539534.883720931,4880000000.0,Kuta Selatan,Badung,medium
2024-02-29,1500.0,9500000.0,14250000000.0,Beraban,Tabanan,medium
2024-02-29,3660.0,6500000.0,23790000000.0,Tibubiyu,Tabanan,large
2024-02-29,3500.0,3742857.1428571427,13100000000.0,Dalung,Badung,large
2024-02-29,200.0,6500000.0,1300000000.0,Pererenan,Badung,small
2024-02-29,500.0,5500000.0,2750000000.0,Jimbaran,Badung,medium
2024-02-29,200.0,8500000.0,1700000000.0,Umalas,Badung,small
2024-02-29,1800.0,4000000.0,7200000000.0,Pemecutan Kaja,Denpasar,large
2024-02-29,685.0,6861313.868613139,4700000000.0,Jimbaran,Badung,medium
2024-02-29,1900.0,6500000.0,12350000000.0,Belalang,Tabanan,large
2024-02-29,700.0,10000000.0,7000000000.0,Canggu,Badung,medium
2024-02-29,3600.0,2750000.0,9900000000.0,Goa Gong,Badung,large
2024-02-29,350.0,13485714.285714285,4720000000.0,Umalas,Badung,medium
2024-02-29,1500.0,2000000.0,3000000000.0,Goa Gong,Badung,medium
2024-02-29,930.0,6500000.0,6045000000.0,Canggu,Badung,medium
2024-03-30,375.0,14000000.0,5250000000.0,Mengwi,Badung,medium
2024-02-29,500.0,7500000.0,3750000000.0,Cemagi,Badung,medium
2024-02-29,250.0,9000000.0,2250000000.0,Kuta Utara,Badung,small
2024-02-29,2239.0,9000000.0,20151000000.0,Renon,Denpasar,large
2024-03-30,1800.0,7500000.0,13500000000.0,Ungasan,Badung,large
2024-02-29,3800.0,3000000.0,11400000000.0,Gianyar,Gianyar,large
2024-03-30,3800.0,4500000.0,17100000000.0,Gianyar,Gianyar,large
2024-02-29,1000.0,15000000.0,15000000000.0,Umalas,Badung,medium
2024-02-29,300.0,9800000.0,2940000000.0,Pecatu,Badung,small
2024-02-29,1500.0,6500000.0,9750000000.0,Padanggalak,Denpasar,medium
2024-02-29,1860.0,4750000.0,8835000000.0,Ungasan,Badung,large
2024-03-30,2000.0,5500000.0,11000000000.0,Ubud,Gianyar,large
2024-02-29,800.0,3750000.0,3000000000.0,Nusa Dua,Badung,medium
2024-02-29,200.0,5250000.0,1050000000.0,Goa Gong,Badung,small
2024-02-29,780.0,10512820.512820512,8199999999.999999,Nusa Dua,Badung,medium
2024-02-29,900.0,8500000.0,7650000000.0,Denpasar Timur,Denpasar,medium
2024-02-29,400.0,6500000.0,2600000000.0,Benoa,Badung,medium
2024-02-29,461.0,9002169.197396964,4150000000.0000005,Seminyak,Badung,medium
2024-02-29,600.0,9000000.0,5400000000.0,Kerobokan,Badung,medium
2024-02-29,1200.0,10000000.0,12000000000.0,Sanur,Denpasar,medium
2024-02-29,708.0,12994350.282485876,9200000000.0,Nusa Dua,Badung,medium
2024-02-29,1100.0,9090909.090909092,10000000000.0,Canggu,Badung,medium
2024-02-29,2700.0,3500000.0,9450000000.0,Ubud,Gianyar,large
2024-02-29,700.0,17000000.0,11900000000.0,Ubud,Gianyar,medium
2024-02-29,1500.0,11000000.0,16500000000.0,Sanur,Denpasar,medium
2024-02-29,2500.0,5480000.0,13700000000.0,Keramas,Gianyar,large
2024-02-29,700.0,7500000.0,5250000000.0,Nusa Dua,Badung,medium
2024-02-29,960.0,6500000.0,6240000000.0,Ubung,Denpasar,medium
2024-02-29,1625.0,4246153.846153846,6900000000.0,Tibubiyu,Tabanan,large
2024-02-29,2400.0,2500000.0,6000000000.0,Tejakula,Buleleng,large
2024-02-29,400.0,18000000.0,7200000000.0,Denpasar Barat,Denpasar,medium
2024-02-29,5600.0,1839285.7142857143,10300000000.0,Amed,Karangasem,large
2024-02-29,1500.0,4500000.0,6750000000.0,Pecatu,Badung,medium
2024-02-29,800.0,16000000.0,12800000000.0,Umalas,Badung,medium
2024-02-29,800.0,3750000.0,3000000000.0,Kuta Selatan,Badung,medium
2024-02-29,296.0,7770270.27027027,2300000000.0,Pecatu,Badung,small
2024-02-29,325.0,5692307.692307692,1850000000.0,Kesiman,Denpasar,medium
2024-02-29,4018.0,5500000.0,22099000000.0,Lodtunduh,Gianyar,large
2024-02-29,157.0,10828025.477707006,1700000000.0,Kuta,Badung,small
2024-02-29,1000.0,2500000.0,2500000000.0,Ubud,Gianyar,medium
2024-02-29,385.0,3116883.116883117,1200000000.0,Ubud,Gianyar,medium
2024-02-29,200.0,9000000.0,1800000000.0,Canggu,Badung,small
2024-02-29,550.0,3000000.0,1650000000.0,Bitera,Gianyar,medium
2024-02-29,900.0,3500000.0,3150000000.0,Ubud,Gianyar,medium
2024-02-29,200.0,6750000.0,1350000000.0,Denpasar Barat,Denpasar,small
2024-02-29,1000.0,1750000.0,1750000000.0,Ubud,Gianyar,medium
2024-02-29,200.0,6750000.0,1350000000.0,Canggu,Badung,small
2024-02-29,145.0,11000000.0,1595000000.0,Petitenget,Badung,small
2024-02-29,600.0,6000000.0,3600000000.0,Sukawati,Gianyar,medium
2024-02-29,200.0,6500000.0,1300000000.0,Canggu,Badung,small
2024-02-29,210.0,2990000.0,627900000.0,Ubud,Gianyar,small
2024-02-29,245.0,5000000.0,1225000000.0,Jimbaran,Badung,small
2024-02-29,700.0,3000000.0,2100000000.0,Ubud,Gianyar,medium
2024-02-29,300.0,6000000.0,1800000000.0,Ketewel,Gianyar,small
2024-02-29,2500.0,1200000.0,3000000000.0,Ubud,Gianyar,large
2024-02-29,964.0,1650000.0,1590600000.0,Ubud,Gianyar,medium
2024-02-29,200.0,2500000.0,500000000.0,Ubud,Gianyar,small
2024-02-29,200.0,3000000.0,600000000.0,Ubud,Gianyar,small
2024-02-29,250.0,3750000.0,937500000.0,Ubud,Gianyar,small
2024-02-29,400.0,4500000.0,1800000000.0,Sukawati,Gianyar,medium
2024-02-29,1700.0,1000000.0,1700000000.0,Ubud,Gianyar,large
2024-02-29,1600.0,3750000.0,6000000000.0,Ubud,Gianyar,large
2024-02-29,515.0,4500000.0,2317500000.0,Canggu,Badung,medium
2024-02-29,425.0,15000000.0,6375000000.0,Canggu,Badung,medium
2024-02-29,400.0,4950000.0,1980000000.0,Canggu,Badung,medium
2024-02-29,450.0,4000000.0,1800000000.0,Ketewel,Gianyar,medium
2024-02-29,1000.0,2500000.0,2500000000.0,Ubud,Gianyar,medium
2024-02-29,890.0,8500000.0,7565000000.0,Seminyak,Badung,medium
2024-02-29,1000.0,5500000.0,5500000000.0,Ubud,Gianyar,medium
2024-02-29,174.0,3017241.379310345,525000000.0,Ubud,Gianyar,small
2024-02-29,5800.0,3500000.0,20300000000.0,Ubud,Gianyar,large
2024-02-29,400.0,4000000.0,1600000000.0,Ubud,Gianyar,medium
2024-02-29,200.0,2000000.0,400000000.0,Bakbakan,Gianyar,small
2024-02-29,500.0,2000000.0,1000000000.0,Bakbakan,Gianyar,medium
2024-02-29,1000.0,10000000.0,10000000000.0,Canggu,Badung,medium
2024-02-29,3000.0,1990000.0,5970000000.0,Ubud,Gianyar,large
2024-02-29,184.0,7600000.0,1398400000.0,Denpasar Barat,Denpasar,small
2024-02-29,250.0,2800000.0,700000000.0,Ubud,Gianyar,small
2024-02-29,600.0,3500000.0,2100000000.0,Ubud,Gianyar,medium
2024-02-29,400.0,1250000.0,500000000.0,Ubud,Gianyar,medium
2024-02-29,300.0,2333333.3333333335,700000000.0,Ubud,Gianyar,small
2024-02-29,200.0,3000000.0,600000000.0,Ubud,Gianyar,small
2024-02-29,200.0,2750000.0,550000000.0,Lodtunduh,Gianyar,small
2024-02-29,200.0,2950000.0,590000000.0,Ubud,Gianyar,small
2024-02-29,400.0,1750000.0,700000000.0,Ubud,Gianyar,medium
2024-02-29,3000.0,1500000.0,4500000000.0,Ubud,Gianyar,large
2024-02-29,150.0,3000000.0,450000000.0,Ubud,Gianyar,small
2024-02-29,300.0,5000000.0,1500000000.0,Ubud,Gianyar,small
2024-02-29,300.0,2500000.0,750000000.0,Ubud,Gianyar,small
2024-02-29,150.0,3333333.3333333335,500000000.0,Ubud,Gianyar,small
2024-02-29,150.0,4000000.0,600000000.0,Ubud,Gianyar,small
2024-02-29,410.0,609756.0975609756,250000000.0,Sukawati,Gianyar,medium
2024-02-29,148.0,4729729.72972973,700000000.0,Darmasaba,Badung,small
2024-02-29,1000.0,19000000.0,19000000000.0,Canggu,Badung,medium
2024-02-29,295.0,3500000.0,1032500000.0,Buruan,Gianyar,small
2024-02-29,400.0,3000000.0,1200000000.0,Ubud,Gianyar,medium
2024-02-29,1700.0,4500000.0,7650000000.0,Ubud,Gianyar,large
2024-02-29,200.0,3500000.0,700000000.0,Ubud,Gianyar,small
2024-02-29,780.0,16000000.0,12480000000.0,Canggu,Badung,medium
2024-02-29,100.0,4750000.0,475000000.0,Ubud,Gianyar,small
2024-02-29,300.0,6800000.0,2040000000.0,Ubud,Gianyar,small
2024-02-29,1600.0,750000.0,1200000000.0,Ubud,Gianyar,large
2024-02-29,2300.0,3990000.0,9177000000.0,Ubud,Gianyar,large
2024-02-29,949.0,17500000.0,16607500000.0,Canggu,Badung,medium
2024-02-29,190.0,3990000.0,758100000.0,Denpasar Selatan,Denpasar,small
2024-02-29,231.0,4990000.0,1152690000.0,Ubud,Gianyar,small
2024-02-29,180.0,4722222.222222222,850000000.0,Denpasar Timur,Denpasar,small
2024-02-29,850.0,1400000.0,1190000000.0,Ubud,Gianyar,medium
2024-02-29,800.0,3000000.0,2400000000.0,Ubud,Gianyar,medium
2024-02-29,200.0,8500000.0,1700000000.0,Umalas,Badung,small
2024-02-29,200.0,3950000.0,790000000.0,Denpasar Utara,Denpasar,small
2024-02-29,728.0,1648351.6483516484,1200000000.0,Ubud,Gianyar,medium
2024-02-29,100.0,3000000.0,300000000.0,Saba,Gianyar,small
2024-02-29,1800.0,5000000.0,9000000000.0,Canggu,Badung,large
2024-02-29,687.0,6000000.0,4122000000.0,Canggu,Badung,medium
2024-02-29,1000.0,2500000.0,2500000000.0,Ubud,Gianyar,medium
2024-02-29,200.0,7500000.0,1500000000.0,Kerobokan Kaja,Badung,small
2024-02-29,1200.0,4500000.0,5400000000.0,Ubud,Gianyar,medium
2024-02-29,3580.0,4500000.0,16110000000.0,Canggu,Badung,large
2024-02-29,300.0,8000000.0,2400000000.0,Kerobokan,Badung,small
2024-02-29,3500.0,2500000.0,8750000000.0,Ubud,Gianyar,large
2024-02-29,200.0,2500000.0,500000000.0,Ubud,Gianyar,small
2024-02-29,600.0,1665000.0,999000000.0,Saba,Gianyar,medium
2024-02-29,250.0,4500000.0,1125000000.0,Jimbaran,Badung,small
2024-02-29,455.0,4750000.0,2161250000.0,Ubud,Gianyar,medium
2024-02-29,400.0,3500000.0,1400000000.0,Ubud,Gianyar,medium
2024-02-29,1600.0,1800000.0,2880000000.0,Ubud,Gianyar,large
2024-02-29,1600.0,3600000.0,5760000000.0,Ubud,Gianyar,large
2024-02-29,200.0,7500000.0,1500000000.0,Sanur,Denpasar,small
2024-02-29,600.0,2000000.0,1200000000.0,Ubud,Gianyar,medium
2024-02-29,700.0,1857142.857142857,1300000000.0,Ubud,Gianyar,medium
2024-02-29,425.0,14900000.0,6332500000.0,Pererenan,Badung,medium
2024-02-29,1200.0,2500000.0,3000000000.0,Ubud,Gianyar,medium
2024-02-29,2800.0,2500000.0,7000000000.0,Ubud,Gianyar,large
2024-02-29,4000.0,1700000.0,6800000000.0,Sukawati,Gianyar,large
2024-02-29,370.0,2702702.7027027025,1000000000.0,Ubud,Gianyar,medium
2024-02-29,200.0,2800000.0,560000000.0,Ubud,Gianyar,small
2024-02-29,1200.0,1666666.6666666667,2000000000.0,Ubud,Gianyar,medium
2024-02-29,1700.0,6000000.0,10200000000.0,Ubud,Gianyar,large
2024-02-29,280.0,7500000.0,2100000000.0,Ubud,Gianyar,small
2024-02-29,5000.0,1300000.0,6500000000.0,Sukawati,Gianyar,large
2024-02-29,200.0,7500000.0,1500000000.0,Canggu,Badung,small
2024-02-29,600.0,2500000.0,1500000000.0,Ubud,Gianyar,medium
2024-02-29,400.0,5000000.0,2000000000.0,Canggu,Badung,medium
2024-02-29,400.0,7500000.0,3000000000.0,Canggu,Badung,medium
2024-02-29,150.0,9666666.666666666,1450000000.0,Renon,Denpasar,small
2024-02-29,500.0,2200000.0,1100000000.0,Ubud,Gianyar,medium
2024-02-29,400.0,4000000.0,1600000000.0,Ubud,Gianyar,medium
2024-02-29,2900.0,1700000.0,4930000000.0,Ubud,Gianyar,large
2024-02-29,200.0,3250000.0,650000000.0,Nusa Dua,Badung,small
2024-02-29,3800.0,1790000.0,6802000000.0,Ubud,Gianyar,large
2024-02-29,1700.0,1500000.0,2550000000.0,Ubud,Gianyar,large
2024-02-29,477.0,350104.82180293504,167000000.0,Ubud,Gianyar,medium
2024-02-29,493.0,683569.9797160244,337000000.0,Ubud,Gianyar,medium
2024-02-29,108.0,7200000.0,777600000.0,Nusa Dua,Badung,small
2024-02-29,74.0,6756756.756756756,500000000.0,Denpasar Barat,Denpasar,small
2024-02-29,1465.0,6266211.604095563,9180000000.0,Nusa Dua,Badung,medium
2024-02-29,2828.0,2750000.0,7777000000.0,Ubud,Gianyar,large
2024-02-29,208.0,5250000.0,1092000000.0,Sidakarya,Denpasar,small
2024-02-29,1700.0,6000000.0,10200000000.0,Ubud,Gianyar,large
2024-02-29,1313.0,4500000.0,5908500000.0,Ubud,Gianyar,medium
2024-02-29,200.0,3750000.0,750000000.0,Dalung,Badung,small
2024-02-29,200.0,4500000.0,900000000.0,Canggu,Badung,small
2024-02-29,700.0,2500000.0,1750000000.0,Ubud,Gianyar,medium
2024-02-29,3000.0,6500000.0,19500000000.0,Canggu,Badung,large
2024-02-29,190.0,5500000.0,1045000000.0,Denpasar Selatan,Denpasar,small
2024-02-29,269.0,3500000.0,941500000.0,Ubud,Gianyar,small
2024-02-29,600.0,5000000.0,3000000000.0,Ubud,Gianyar,medium
2024-02-29,500.0,2500000.0,1250000000.0,Ubud,Gianyar,medium
2024-02-29,100.0,2500000.0,250000000.0,Ubud,Gianyar,small
2024-02-29,200.0,4000000.0,800000000.0,Ubud,Gianyar,small
2024-02-29,1313.0,4500000.0,5908500000.0,Ubud,Gianyar,medium
2024-02-29,400.0,15000000.0,6000000000.0,Canggu,Badung,medium
2024-02-29,800.0,2500000.0,2000000000.0,Ubud,Gianyar,medium
2024-02-29,4500.0,3800000.0,17100000000.0,Ubud,Gianyar,large
2024-02-29,300.0,2166666.6666666665,650000000.0,Ubud,Gianyar,small
2024-02-29,800.0,1690000.0,1352000000.0,Ubud,Gianyar,medium
2024-02-29,200.0,6500000.0,1300000000.0,Canggu,Badung,small
2024-02-29,250.0,2500000.0,625000000.0,Ubud,Gianyar,small
2024-02-29,200.0,2850000.0,570000000.0,Ubud,Gianyar,small
2024-02-29,300.0,3166666.6666666665,950000000.0,Ubud,Gianyar,small
2024-02-29,150.0,4750000.0,712500000.0,Ubud,Gianyar,small
2024-02-29,730.0,10000000.0,7300000000.0,Umalas,Badung,medium
2024-02-29,150.0,2990000.0,448500000.0,Ubud,Gianyar,small
2024-02-29,470.0,2000000.0,940000000.0,Sukawati,Gianyar,medium
2024-02-29,200.0,3000000.0,600000000.0,Ubud,Gianyar,small
2024-02-29,2500.0,1990000.0,4975000000.0,Luwus,Tabanan,large
2024-02-29,1800.0,1000000.0,1800000000.0,Ubud,Gianyar,large
2024-02-29,731.0,8500000.0,6213500000.0,Umalas,Badung,medium
2024-02-29,400.0,2750000.0,1100000000.0,Ubud,Gianyar,medium
2024-02-29,2350.0,8000000.0,18800000000.0,Umalas,Badung,large
2024-02-29,300.0,3330000.0,999000000.0,Bitera,Gianyar,small
2024-02-29,200.0,4400000.0,880000000.0,Denpasar Utara,Denpasar,small
2024-02-29,400.0,2990000.0,1196000000.0,Ubud,Gianyar,medium
2024-02-29,150.0,2990000.0,448500000.0,Ubud,Gianyar,small
2024-02-29,500.0,6500000.0,3250000000.0,Canggu,Badung,medium
2024-02-29,100.0,3500000.0,350000000.0,Ketewel,Gianyar,small
2024-02-29,300.0,3000000.0,900000000.0,Ketewel,Gianyar,small
2024-02-29,120.0,3750000.0,450000000.0,Ketewel,Gianyar,small
2024-02-29,150.0,3000000.0,450000000.0,Ketewel,Gianyar,small
2024-02-29,120.0,2500000.0,300000000.0,Ketewel,Gianyar,small
2024-02-29,200.0,4000000.0,800000000.0,Ubud,Gianyar,small
2024-02-29,400.0,14900000.0,5960000000.0,Umalas,Badung,medium
2024-02-29,315.0,11000000.0,3465000000.0,Canggu,Badung,medium
2024-02-29,200.0,15000000.0,3000000000.0,Canggu,Badung,small
2024-02-29,200.0,5500000.0,1100000000.0,Canggu,Badung,small
2024-02-29,700.0,17000000.0,11900000000.0,Ubud,Gianyar,medium
2024-02-29,400.0,9990000.0,3996000000.0,Umalas,Badung,medium
2024-02-29,1725.0,11594202.898550725,20000000000.0,Canggu,Badung,large
2024-02-29,150.0,2990000.0,448500000.0,Ubud,Gianyar,small
2024-02-29,800.0,6500000.0,5200000000.0,Canggu,Badung,medium
2024-02-29,300.0,3500000.0,1050000000.0,Ubud,Gianyar,small
2024-02-29,1500.0,3000000.0,4500000000.0,Ubud,Gianyar,medium
2024-02-29,225.0,5333333.333333333,1200000000.0,Ubud,Gianyar,small
2024-02-29,584.0,5000000.0,2920000000.0,Canggu,Badung,medium
2024-02-29,200.0,7500000.0,1500000000.0,Canggu,Badung,small
2024-02-29,200.0,6500000.0,1300000000.0,Kerobokan Kelod,Badung,small
2024-02-29,1150.0,15000000.0,17250000000.0,Kuta,Badung,medium
2024-02-29,300.0,5500000.0,1650000000.0,Canggu,Badung,small
2024-02-29,100.0,3990000.0,399000000.0,Canggu,Badung,small
2024-03-30,352.0,19000000.0,6688000000.0,Kuta Selatan,Badung,medium
2024-02-29,1000.0,5500000.0,5500000000.0,Ketewel,Gianyar,medium
2024-02-29,352.0,19000000.0,6688000000.0,Kuta Selatan,Badung,medium
2024-02-29,2500.0,5000000.0,12500000000.0,Nyanyi,Badung,large
2024-02-29,1000.0,5000000.0,5000000000.0,Balangan,Badung,medium
2024-02-29,2572.0,9486780.71539658,24400000000.0,Munggu,Badung,large
2024-02-29,2000.0,6000000.0,12000000000.0,Nusa Dua,Badung,large
2024-02-29,3500.0,5342857.142857143,18700000000.0,Tanah Lot,Tabanan,large
2024-02-29,800.0,15500000.0,12400000000.0,Tibubeneng,Badung,medium
2024-02-29,500.0,13000000.0,6500000000.0,Kuta,Badung,medium
2024-02-29,465.0,14989247.311827958,6970000000.0,Umalas,Badung,medium
2024-02-29,2300.0,3200000.0,7360000000.0,Soka,Tabanan,large
2024-02-29,5000.0,1000000.0,5000000000.0,Pekutatan,Jembrana,large
2024-02-29,2200.0,1000000.0,2200000000.0,Kediri,Tabanan,large
2024-02-29,400.0,9000000.0,3600000000.0,Kediri,Tabanan,medium
2024-02-29,600.0,19000000.0,11400000000.0,Renon,Denpasar,medium
2024-02-29,3050.0,6491803.278688525,19800000000.0,Pererenan,Badung,large
2024-02-29,1360.0,5500000.0,7480000000.0,Kerobokan Kaja,Badung,medium
2024-02-29,2795.0,3971377.459749553,11100000000.0,Ubud,Gianyar,large
2024-02-29,2885.0,4471403.812824957,12900000000.0,Cucukan,Gianyar,large
2024-02-29,487.0,15400410.67761807,7500000000.0,Renon,Denpasar,medium
2024-02-29,3300.0,6484848.484848484,21400000000.0,Keramas,Gianyar,large
2024-02-29,2000.0,2750000.0,5500000000.0,Tianyar,Karangasem,large
2024-02-29,1288.0,10093167.701863354,13000000000.0,Ubud,Gianyar,medium
2024-02-29,6000.0,1600000.0,9600000000.0,Ungasan,Badung,large
2024-02-29,2950.0,1749152.5423728814,5160000000.0,Klungkung Kota,Klungkung,large
2024-02-29,2700.0,5481481.481481481,14800000000.0,Kediri,Tabanan,large
2024-02-29,234.0,4209401.709401709,985000000.0,Nusa Dua,Badung,small
2024-02-29,310.0,11290322.58064516,3500000000.0,Jimbaran,Badung,medium
2024-02-29,1400.0,8500000.0,11900000000.0,Tibubeneng,Badung,medium
2024-02-29,1655.0,13957703.927492447,23100000000.0,Jimbaran,Badung,large
2024-02-29,5000.0,2740000.0,13700000000.0,Balangan,Badung,large
2024-02-29,240.0,17500000.0,4200000000.0,Sanur,Denpasar,small
2024-02-29,401.0,12269326.68329177,4920000000.0,Canggu,Badung,medium
2024-02-29,1026.0,6491228.070175438,6660000000.0,Jimbaran,Badung,medium
2024-02-29,400.0,16250000.0,6500000000.0,Renon,Denpasar,medium
2024-02-29,2560.0,7968750.0,20400000000.0,Ubung,Denpasar,large
2024-02-29,800.0,3500000.0,2800000000.0,Nyitdah,Tabanan,medium
2024-02-29,1300.0,12999999.999999998,16899999999.999998,Balangan,Badung,medium
2024-02-29,3088.0,4468911.917098446,13800000000.0,Balangan,Badung,large
2024-02-29,1888.0,3845338.9830508474,7260000000.0,Balangan,Badung,large
2024-02-29,1000.0,6300000.0,6300000000.0,Balangan,Badung,medium
2024-02-29,315.0,11111111.111111112,3500000000.0,Pererenan,Badung,medium
2024-02-29,750.0,7700000.0,5775000000.0,Nusa Dua,Badung,medium
2024-02-29,330.0,6484848.484848485,2140000000.0000002,Denpasar Utara,Denpasar,medium
2024-02-29,3500.0,1914285.7142857143,6700000000.0,Lebih,Gianyar,large
2024-02-29,350.0,15000000.0,5250000000.0,Ubung,Denpasar,medium
2024-02-29,990.0,6494949.4949494945,6430000000.0,Denpasar Timur,Denpasar,medium
2024-02-29,425.0,8988235.294117646,3820000000.0,Tuban,Badung,medium
2024-02-29,780.0,19230769.230769232,15000000000.0,Seminyak,Badung,medium
2024-02-29,567.0,6913580.24691358,3920000000.0,Nusa Dua,Badung,medium
2024-02-29,800.0,16500000.0,13200000000.0,Kerobokan Kelod,Badung,medium
2024-02-29,400.0,8990000.0,3596000000.0,Umalas,Badung,medium
2024-02-29,687.0,5490000.0,3771630000.0,Canggu,Badung,medium
2024-02-29,400.0,2475000.0,990000000.0,Saba,Gianyar,medium
2024-02-29,900.0,2490000.0,2241000000.0,Ubud,Gianyar,medium
2024-02-29,600.0,2500000.0,1500000000.0,Ubud,Gianyar,medium
2024-02-29,400.0,1750000.0,700000000.0,Ubud,Gianyar,medium
2024-02-29,800.0,1690000.0,1352000000.0,Ubud,Gianyar,medium
2024-02-29,1300.0,2990000.0,3887000000.0,Ubud,Gianyar,medium
